pair,her_age,her_field,her_race,her_racepref,her_religpref,her_income,her_goal,her_datefreq,her_outfreq,her_optimism,her_wantattr,her_wantsinc,her_wantintel,her_wantfun,her_wantamb,her_wantshar,her_selfattr,her_selfsinc,her_selffun,her_selfintel,her_selfamb,his_age,his_field,his_race,his_racepref,his_religpref,his_income,his_goal,his_datefreq,his_outfreq,his_optimism,his_wantattr,his_wantsinc,his_wantintel,his_wantfun,his_wantamb,his_wantshar,his_selfattr,his_selfsinc,his_selffun,his_selfintel,his_selfamb,her_dec,his_dec,wave,samerace,interests,match,her_noincome,his_noincome,agegap,agediff,her_fit,his_fit,passions,samefield,samecareer,samegoal,outgap,dategap,racepref_max,religpref_max,fold
"(211, 219)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,26.0,8.0,2.0,1.0,1.0,,1.0,3.0,2.0,7.0,16.28,16.28,18.6,16.28,16.28,16.28,7.0,7.0,6.0,9.0,6.0,1,1,9,1,0.09,1,1,1,2.0,2.0,5.999,7.209199999999999,2,0,0,0,1.0,1.0,9.0,1.0,3
"(211, 220)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,25.0,13.0,6.0,1.0,1.0,,1.0,5.0,2.0,10.0,16.67,16.67,16.67,16.67,14.81,18.52,10.0,10.0,10.0,10.0,10.0,0,1,9,0,-0.27,0,1,1,3.0,3.0,8.544,7.0007,6,1,0,0,1.0,1.0,9.0,1.0,3
"(211, 221)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,27.0,8.0,4.0,6.0,1.0,,2.0,6.0,3.0,6.0,15.56,17.78,17.78,17.78,17.78,13.33,7.0,9.0,7.0,9.0,9.0,0,1,9,0,0.05,0,1,1,1.0,1.0,6.9988,7.49,3,0,0,1,2.0,2.0,9.0,1.0,3
"(211, 222)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,27.0,2.0,2.0,8.0,3.0,,2.0,6.0,3.0,3.0,9.52,19.05,23.81,19.05,4.76,23.81,4.0,9.0,7.0,9.0,4.0,0,1,9,1,0.06,0,1,1,1.0,1.0,5.69,6.6667000000000005,7,0,0,1,2.0,2.0,9.0,3.0,3
"(211, 223)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,28.0,7.0,2.0,6.0,6.0,27248.0,2.0,4.0,2.0,7.0,17.39,17.39,19.57,19.57,10.87,15.22,7.0,8.0,7.0,9.0,6.0,0,0,9,1,-0.14,0,1,0,0.0,0.0,6.344399999999999,7.2833000000000006,4,0,0,1,1.0,0.0,9.0,6.0,3
"(211, 224)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,32.0,3.0,2.0,1.0,3.0,,6.0,7.0,4.0,5.0,17.24,17.24,17.24,17.24,13.79,17.24,8.0,10.0,8.0,8.0,8.0,0,1,9,1,-0.14,0,1,1,4.0,-4.0,7.1624,7.1027,3,0,0,0,3.0,3.0,9.0,3.0,3
"(211, 225)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,28.0,8.0,3.0,4.0,9.0,,1.0,7.0,2.0,4.0,14.71,14.71,14.71,14.71,20.59,20.59,5.0,9.0,7.0,6.0,7.0,0,1,9,0,-0.19,0,1,1,0.0,0.0,5.7989999999999995,6.854500000000001,9,0,0,0,1.0,3.0,9.0,9.0,3
"(211, 226)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,23.0,8.0,2.0,1.0,3.0,22805.0,2.0,3.0,1.0,3.0,25.64,17.95,15.38,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0,1,0,9,1,-0.13,0,1,0,5.0,5.0,8.544,7.5638,2,0,0,1,0.0,1.0,9.0,3.0,3
"(211, 227)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,26.0,8.0,2.0,7.0,7.0,56118.0,2.0,6.0,3.0,5.0,20.0,16.0,18.0,16.0,16.0,14.0,7.0,10.0,8.0,10.0,10.0,1,0,9,1,0.56,0,1,0,2.0,2.0,7.6896,7.34,6,0,0,1,2.0,2.0,9.0,7.0,3
"(211, 228)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,24.0,10.0,4.0,1.0,4.0,,3.0,7.0,3.0,7.0,13.51,18.92,21.62,13.51,13.51,18.92,5.0,8.0,4.0,7.0,8.0,0,1,9,0,-0.21,0,1,1,4.0,4.0,5.4354,7.026100000000001,3,0,0,0,2.0,3.0,9.0,4.0,3
"(211, 229)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,28.0,10.0,2.0,7.0,1.0,30146.0,1.0,6.0,3.0,3.0,21.43,16.67,21.43,16.67,11.9,11.9,8.0,7.0,5.0,10.0,10.0,0,0,9,1,0.01,0,1,0,0.0,0.0,6.817,7.500400000000001,2,0,0,0,2.0,2.0,9.0,1.0,3
"(211, 230)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,42.0,13.0,2.0,5.0,1.0,39123.0,2.0,7.0,3.0,5.0,23.81,23.81,23.81,23.81,2.38,2.38,6.0,6.0,6.0,6.0,6.0,1,1,9,1,0.25,1,1,0,14.0,-14.0,5.1264,8.3096,7,1,0,1,2.0,3.0,9.0,1.0,3
"(211, 231)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,30.0,13.0,3.0,1.0,1.0,46153.0,1.0,6.0,3.0,5.0,18.6,20.93,23.26,23.26,2.33,11.63,8.0,8.0,8.0,9.0,3.0,0,0,9,0,-0.2,0,1,0,2.0,-2.0,6.199,7.582200000000001,6,1,1,0,2.0,2.0,9.0,1.0,3
"(211, 232)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,31.0,13.0,2.0,4.0,7.0,45300.0,2.0,5.0,4.0,4.0,17.78,17.78,17.78,17.78,13.33,15.56,8.0,8.0,8.0,8.0,6.0,0,1,9,1,-0.28,0,1,0,3.0,-3.0,6.507999999999999,7.2449,4,1,1,1,3.0,1.0,9.0,7.0,3
"(211, 233)",28.0,13.0,2.0,9.0,1.0,,2.0,4.0,1.0,5.0,16.36,16.36,18.18,18.18,16.36,14.55,7.0,9.0,9.0,9.0,9.0,29.0,13.0,4.0,1.0,1.0,42397.0,1.0,3.0,2.0,7.0,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,8.0,7.0,8.0,0,1,9,0,0.19,0,1,0,1.0,-1.0,6.489799999999999,7.1,12,1,0,0,1.0,1.0,9.0,1.0,3
"(212, 214)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,23.0,10.0,2.0,6.0,8.0,46792.0,1.0,6.0,2.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,0,1,9,0,0.48,0,0,0,4.0,4.0,7.7361,7.297900000000001,4,0,0,1,0.0,1.0,6.0,8.0,3
"(212, 215)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,26.0,8.0,4.0,3.0,1.0,53501.0,1.0,4.0,1.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,1,1,9,0,0.17,1,0,0,1.0,1.0,7.2462,7.1488,6,1,1,1,1.0,1.0,3.0,6.0,3
"(212, 216)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,27.0,8.0,2.0,7.0,1.0,55080.0,2.0,5.0,3.0,6.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,0,1,9,0,0.11,0,0,0,0.0,0.0,7.511500000000001,6.4,1,1,1,0,1.0,0.0,7.0,6.0,3
"(212, 217)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,26.0,10.0,2.0,8.0,1.0,64716.0,5.0,4.0,2.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,1,1,9,0,0.11,1,0,0,1.0,1.0,7.654400000000001,6.1918999999999995,6,0,0,0,0.0,1.0,8.0,6.0,3
"(212, 218)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,24.0,10.0,2.0,9.0,5.0,,1.0,4.0,2.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,7.0,6.0,3.0,10.0,10.0,0,0,9,0,0.31,0,0,1,3.0,3.0,6.266400000000001,6.2566999999999995,3,0,0,1,0.0,1.0,9.0,6.0,3
"(212, 219)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,26.0,8.0,2.0,1.0,1.0,,1.0,3.0,2.0,7.0,16.28,16.28,18.6,16.28,16.28,16.28,7.0,7.0,6.0,9.0,6.0,1,1,9,0,0.28,1,0,1,1.0,1.0,6.0215000000000005,6.6975999999999996,2,1,1,1,0.0,2.0,3.0,6.0,3
"(212, 220)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,25.0,13.0,6.0,1.0,1.0,,1.0,5.0,2.0,10.0,16.67,16.67,16.67,16.67,14.81,18.52,10.0,10.0,10.0,10.0,10.0,0,0,9,0,0.03,0,0,1,2.0,2.0,8.573,6.5006,7,0,0,1,0.0,0.0,3.0,6.0,3
"(212, 221)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,27.0,8.0,4.0,6.0,1.0,,2.0,6.0,3.0,6.0,15.56,17.78,17.78,17.78,17.78,13.33,7.0,9.0,7.0,9.0,9.0,1,1,9,0,0.31,1,0,1,0.0,0.0,7.103300000000001,6.9566,3,1,1,0,1.0,1.0,6.0,6.0,3
"(212, 222)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,27.0,2.0,2.0,8.0,3.0,,2.0,6.0,3.0,3.0,9.52,19.05,23.81,19.05,4.76,23.81,4.0,9.0,7.0,9.0,4.0,0,1,9,0,0.3,0,0,1,0.0,0.0,5.7561,6.047600000000001,6,0,0,0,1.0,1.0,8.0,6.0,3
"(212, 223)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,28.0,7.0,2.0,6.0,6.0,27248.0,2.0,4.0,2.0,7.0,17.39,17.39,19.57,19.57,10.87,15.22,7.0,8.0,7.0,9.0,6.0,0,1,9,0,0.12,0,0,0,1.0,-1.0,6.3685,6.6962,5,0,0,0,0.0,1.0,6.0,6.0,3
"(212, 224)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,32.0,3.0,2.0,1.0,3.0,,6.0,7.0,4.0,5.0,17.24,17.24,17.24,17.24,13.79,17.24,8.0,10.0,8.0,8.0,8.0,1,1,9,0,0.32,1,0,1,5.0,-5.0,7.2258000000000004,6.5855,4,0,0,0,2.0,2.0,3.0,6.0,3
"(212, 225)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,28.0,8.0,3.0,4.0,9.0,,1.0,7.0,2.0,4.0,14.71,14.71,14.71,14.71,20.59,20.59,5.0,9.0,7.0,6.0,7.0,1,0,9,1,0.07,0,0,1,1.0,-1.0,5.899,6.4132,8,1,1,1,0.0,2.0,4.0,9.0,3
"(212, 226)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,23.0,8.0,2.0,1.0,3.0,22805.0,2.0,3.0,1.0,3.0,25.64,17.95,15.38,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0,1,1,9,0,0.2,1,0,0,4.0,4.0,8.573,6.9998000000000005,3,1,0,0,1.0,2.0,3.0,6.0,3
"(212, 227)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,26.0,8.0,2.0,7.0,7.0,56118.0,2.0,6.0,3.0,5.0,20.0,16.0,18.0,16.0,16.0,14.0,7.0,10.0,8.0,10.0,10.0,1,0,9,0,0.12,0,0,0,1.0,1.0,7.817700000000001,6.84,6,1,1,0,1.0,1.0,7.0,7.0,3
"(212, 228)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,24.0,10.0,4.0,1.0,4.0,,3.0,7.0,3.0,7.0,13.51,18.92,21.62,13.51,13.51,18.92,5.0,8.0,4.0,7.0,8.0,1,1,9,0,0.14,1,0,1,3.0,3.0,5.5927999999999995,6.539700000000002,3,0,0,0,1.0,2.0,3.0,6.0,3
"(212, 229)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,28.0,10.0,2.0,7.0,1.0,30146.0,1.0,6.0,3.0,3.0,21.43,16.67,21.43,16.67,11.9,11.9,8.0,7.0,5.0,10.0,10.0,1,0,9,0,0.04,0,0,0,1.0,-1.0,6.9196,6.952700000000001,2,0,1,1,1.0,1.0,7.0,6.0,3
"(212, 230)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,42.0,13.0,2.0,5.0,1.0,39123.0,2.0,7.0,3.0,5.0,23.81,23.81,23.81,23.81,2.38,2.38,6.0,6.0,6.0,6.0,6.0,0,1,9,0,0.31,0,0,0,15.0,-15.0,5.1438,7.595299999999998,8,0,1,0,1.0,2.0,5.0,6.0,3
"(212, 231)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,30.0,13.0,3.0,1.0,1.0,46153.0,1.0,6.0,3.0,5.0,18.6,20.93,23.26,23.26,2.33,11.63,8.0,8.0,8.0,9.0,3.0,1,1,9,1,0.35,1,0,0,3.0,-3.0,6.1236,6.884400000000002,7,0,0,1,1.0,1.0,3.0,6.0,3
"(212, 232)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,31.0,13.0,2.0,4.0,7.0,45300.0,2.0,5.0,4.0,4.0,17.78,17.78,17.78,17.78,13.33,15.56,8.0,8.0,8.0,8.0,6.0,0,1,9,0,0.38,0,0,0,4.0,-4.0,6.4910000000000005,6.711500000000001,6,0,0,0,2.0,0.0,4.0,7.0,3
"(212, 233)",27.0,8.0,3.0,3.0,6.0,45695.0,1.0,5.0,2.0,5.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,29.0,13.0,4.0,1.0,1.0,42397.0,1.0,3.0,2.0,7.0,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,8.0,7.0,8.0,1,1,9,0,-0.3,1,0,0,2.0,-2.0,6.5318000000000005,6.6,10,0,1,1,0.0,2.0,3.0,6.0,3
"(213, 214)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,23.0,10.0,2.0,6.0,8.0,46792.0,1.0,6.0,2.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,0,1,9,0,0.38,0,1,0,2.0,2.0,7.620399999999998,8.2767,4,0,0,0,0.0,2.0,9.0,10.0,3
"(213, 215)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,26.0,8.0,4.0,3.0,1.0,53501.0,1.0,4.0,1.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,0,0,9,0,0.28,0,1,0,1.0,-1.0,7.1204,8.085,6,0,1,0,1.0,0.0,9.0,10.0,3
"(213, 216)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,27.0,8.0,2.0,7.0,1.0,55080.0,2.0,5.0,3.0,6.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,0,1,9,0,0.27,0,1,0,2.0,-2.0,7.3271999999999995,7.3,1,0,1,1,1.0,1.0,9.0,10.0,3
"(213, 217)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,26.0,10.0,2.0,8.0,1.0,64716.0,5.0,4.0,2.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,1,1,9,0,0.25,1,1,0,1.0,-1.0,7.4651999999999985,7.043099999999999,6,0,0,0,0.0,0.0,9.0,10.0,3
"(213, 218)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,24.0,10.0,2.0,9.0,5.0,,1.0,4.0,2.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,7.0,6.0,3.0,10.0,10.0,0,1,9,0,0.13,0,1,1,1.0,1.0,6.085999999999999,7.000299999999999,4,0,0,0,0.0,0.0,9.0,10.0,3
"(213, 219)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,26.0,8.0,2.0,1.0,1.0,,1.0,3.0,2.0,7.0,16.28,16.28,18.6,16.28,16.28,16.28,7.0,7.0,6.0,9.0,6.0,0,1,9,0,0.53,0,1,1,1.0,-1.0,5.9136,7.534800000000001,2,0,1,0,0.0,1.0,9.0,10.0,3
"(213, 220)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,25.0,13.0,6.0,1.0,1.0,,1.0,5.0,2.0,10.0,16.67,16.67,16.67,16.67,14.81,18.52,10.0,10.0,10.0,10.0,10.0,0,1,9,0,-0.32,0,1,1,0.0,0.0,8.447999999999999,7.334100000000001,5,1,0,0,0.0,1.0,9.0,10.0,3
"(213, 221)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,27.0,8.0,4.0,6.0,1.0,,2.0,6.0,3.0,6.0,15.56,17.78,17.78,17.78,17.78,13.33,7.0,9.0,7.0,9.0,9.0,0,1,9,0,0.33,0,1,1,2.0,-2.0,6.9479999999999995,7.8234,3,0,1,1,1.0,2.0,9.0,10.0,3
"(213, 222)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,27.0,2.0,2.0,8.0,3.0,,2.0,6.0,3.0,3.0,9.52,19.05,23.81,19.05,4.76,23.81,4.0,9.0,7.0,9.0,4.0,0,0,9,0,0.44,0,1,1,2.0,-2.0,5.6204,6.9524,7,0,0,1,1.0,2.0,9.0,10.0,3
"(213, 223)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,28.0,7.0,2.0,6.0,6.0,27248.0,2.0,4.0,2.0,7.0,17.39,17.39,19.57,19.57,10.87,15.22,7.0,8.0,7.0,9.0,6.0,0,1,9,0,0.13,0,1,0,3.0,-3.0,6.258399999999999,7.6311,4,0,0,1,0.0,0.0,9.0,10.0,3
"(213, 224)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,32.0,3.0,2.0,1.0,3.0,,6.0,7.0,4.0,5.0,17.24,17.24,17.24,17.24,13.79,17.24,8.0,10.0,8.0,8.0,8.0,0,0,9,0,0.3,0,1,1,7.0,-7.0,7.103199999999998,7.447499999999999,3,0,0,0,2.0,3.0,9.0,10.0,3
"(213, 225)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,28.0,8.0,3.0,4.0,9.0,,1.0,7.0,2.0,4.0,14.71,14.71,14.71,14.71,20.59,20.59,5.0,9.0,7.0,6.0,7.0,0,1,9,1,0.03,0,1,1,3.0,-3.0,5.7756,7.148700000000002,7,0,1,0,0.0,3.0,9.0,10.0,3
"(213, 226)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,23.0,8.0,2.0,1.0,3.0,22805.0,2.0,3.0,1.0,3.0,25.64,17.95,15.38,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0,1,0,9,0,0.34,0,1,0,2.0,2.0,8.447999999999999,7.999700000000001,3,0,0,1,1.0,1.0,9.0,10.0,3
"(213, 227)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,26.0,8.0,2.0,7.0,7.0,56118.0,2.0,6.0,3.0,5.0,20.0,16.0,18.0,16.0,16.0,14.0,7.0,10.0,8.0,10.0,10.0,1,1,9,0,0.51,1,1,0,1.0,-1.0,7.637599999999999,7.7,5,0,1,1,1.0,2.0,9.0,10.0,3
"(213, 228)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,24.0,10.0,4.0,1.0,4.0,,3.0,7.0,3.0,7.0,13.51,18.92,21.62,13.51,13.51,18.92,5.0,8.0,4.0,7.0,8.0,0,1,9,0,0.09,0,1,1,1.0,1.0,5.4308,7.3504000000000005,4,0,0,0,1.0,3.0,9.0,10.0,3
"(213, 229)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,28.0,10.0,2.0,7.0,1.0,30146.0,1.0,6.0,3.0,3.0,21.43,16.67,21.43,16.67,11.9,11.9,8.0,7.0,5.0,10.0,10.0,0,1,9,0,0.05,0,1,0,3.0,-3.0,6.758399999999999,7.8814,2,0,1,0,1.0,2.0,9.0,10.0,3
"(213, 230)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,42.0,13.0,2.0,5.0,1.0,39123.0,2.0,7.0,3.0,5.0,23.81,23.81,23.81,23.81,2.38,2.38,6.0,6.0,6.0,6.0,6.0,0,1,9,0,0.21,0,1,0,17.0,-17.0,5.0687999999999995,8.7858,6,1,1,1,1.0,3.0,9.0,10.0,3
"(213, 231)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,30.0,13.0,3.0,1.0,1.0,46153.0,1.0,6.0,3.0,5.0,18.6,20.93,23.26,23.26,2.33,11.63,8.0,8.0,8.0,9.0,3.0,0,0,9,1,0.4,0,1,0,5.0,-5.0,6.0687999999999995,7.977500000000001,7,1,0,0,1.0,2.0,9.0,10.0,3
"(213, 232)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,31.0,13.0,2.0,4.0,7.0,45300.0,2.0,5.0,4.0,4.0,17.78,17.78,17.78,17.78,13.33,15.56,8.0,8.0,8.0,8.0,6.0,0,1,9,0,0.14,0,1,0,6.0,-6.0,6.413599999999999,7.6005,3,1,0,1,2.0,1.0,9.0,10.0,3
"(213, 233)",25.0,13.0,3.0,9.0,10.0,,2.0,4.0,2.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,29.0,13.0,4.0,1.0,1.0,42397.0,1.0,3.0,2.0,7.0,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,8.0,7.0,8.0,0,1,9,0,0.19,0,1,0,4.0,-4.0,6.4308,7.44,9,1,1,0,0.0,1.0,9.0,10.0,3
"(234, 243)",22.0,3.0,6.0,1.0,5.0,44346.0,3.0,7.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,7.0,8.0,8.0,10.0,27.0,16.0,2.0,2.0,3.0,,2.0,6.0,2.0,6.0,20.0,20.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,9.0,5.0,0,1,10,0,0.43,0,0,1,5.0,-5.0,6.3,6.9,3,0,1,0,1.0,1.0,2.0,5.0,2
"(234, 244)",22.0,3.0,6.0,1.0,5.0,44346.0,3.0,7.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,7.0,8.0,8.0,10.0,28.0,8.0,2.0,8.0,9.0,,2.0,5.0,3.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,1,0,10,0,0.46,0,0,1,6.0,-6.0,7.1,6.2,3,0,0,0,0.0,2.0,8.0,9.0,2
